Filename,Frame,Time (mins),Image row,Image col,Date,Location,Site #,Transect #,Latitude,Longitude,Rugosity,Depth,Collector,Fishing status,Spare,Spare,FOV,Relief,,Radius %
Z_26.jpg,Z_26,,139,1729,,,Z_26,Z_26,,,,,,,,,Open,,,48.9
Z_26.jpg,Z_26,,408,1729,,,Z_26,Z_26,,,,,,,,,Open,,,35.6
Z_26.jpg,Z_26,,677,1729,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_26.jpg,Z_26,,946,1729,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_26.jpg,Z_26,,1214,1729,,,Z_26,Z_26,,,,,,,,,Open,,,11.9
Z_26.jpg,Z_26,,1483,1729,,,Z_26,Z_26,,,,,,,,,Open,,,22.7
Z_26.jpg,Z_26,,1752,1729,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_26.jpg,Z_26,,2021,1729,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_26.jpg,Z_26,,139,2112,,,Z_26,Z_26,,,,,,,,,Open,,,48.9
Z_26.jpg,Z_26,,408,2112,,,Z_26,Z_26,,,,,,,,,Open,,,35.6
Z_26.jpg,Z_26,,677,2112,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_26.jpg,Z_26,,946,2112,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_26.jpg,Z_26,,1214,2112,,,Z_26,Z_26,,,,,,,,,Open,,,11.9
Z_26.jpg,Z_26,,1483,2112,,,Z_26,Z_26,,,,,,,,,Open,,,22.7
Z_26.jpg,Z_26,,1752,2112,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_26.jpg,Z_26,,2021,2112,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_26.jpg,Z_26,,139,2495,,,Z_26,Z_26,,,,,,,,,Open,,,56.1
Z_26.jpg,Z_26,,408,2495,,,Z_26,Z_26,,,,,,,,,Open,,,45
Z_26.jpg,Z_26,,677,2495,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_26.jpg,Z_26,,946,2495,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_26.jpg,Z_26,,1214,2495,,,Z_26,Z_26,,,,,,,,,Open,,,30
Z_26.jpg,Z_26,,1483,2495,,,Z_26,Z_26,,,,,,,,,Open,,,35.7
Z_26.jpg,Z_26,,1752,2495,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_26.jpg,Z_26,,2021,2495,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_26.jpg,Z_26,,139,2878,,,Z_26,Z_26,,,,,,,,,Open,,,68.4
Z_26.jpg,Z_26,,408,2878,,,Z_26,Z_26,,,,,,,,,Open,,,59.6
Z_26.jpg,Z_26,,677,2878,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_26.jpg,Z_26,,946,2878,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_26.jpg,Z_26,,1214,2878,,,Z_26,Z_26,,,,,,,,,Open,,,49.2
Z_26.jpg,Z_26,,1483,2878,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_26.jpg,Z_26,,1752,2878,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_26.jpg,Z_26,,2021,2878,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_26.jpg,Z_26,,139,3261,,,Z_26,Z_26,,,,,,,,,Open,,,83.4
Z_26.jpg,Z_26,,408,3261,,,Z_26,Z_26,,,,,,,,,Open,,,76.4
Z_26.jpg,Z_26,,677,3261,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_26.jpg,Z_26,,946,3261,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_26.jpg,Z_26,,1214,3261,,,Z_26,Z_26,,,,,,,,,Open,,,68.6
Z_26.jpg,Z_26,,1483,3261,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_26.jpg,Z_26,,1752,3261,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_26.jpg,Z_26,,2021,3261,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_26.jpg,Z_26,,139,3644,,,Z_26,Z_26,,,,,,,,,Open,,,100
Z_26.jpg,Z_26,,408,3644,,,Z_26,Z_26,,,,,,,,,Open,,,94.2
Z_26.jpg,Z_26,,677,3644,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_26.jpg,Z_26,,946,3644,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_26.jpg,Z_26,,1214,3644,,,Z_26,Z_26,,,,,,,,,Open,,,88
Z_26.jpg,Z_26,,1483,3644,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_26.jpg,Z_26,,1752,3644,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_26.jpg,Z_26,,2021,3644,,,Z_26,Z_26,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,100
Z_260.jpg,Z_260,,139,197,,,Z_260,Z_260,,,,,,,,,Open,,,100
Z_260.jpg,Z_260,,408,197,,,Z_260,Z_260,,,,,,,,,Open,,,94.2
Z_260.jpg,Z_260,,677,197,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_260.jpg,Z_260,,946,197,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_260.jpg,Z_260,,1214,197,,,Z_260,Z_260,,,,,,,,,Open,,,88
Z_260.jpg,Z_260,,1483,197,,,Z_260,Z_260,,,,,,,,,Open,,,90.1
Z_260.jpg,Z_260,,1752,197,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_260.jpg,Z_260,,2021,197,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,100
Z_260.jpg,Z_260,,139,580,,,Z_260,Z_260,,,,,,,,,Open,,,83.4
Z_260.jpg,Z_260,,408,580,,,Z_260,Z_260,,,,,,,,,Open,,,76.4
Z_260.jpg,Z_260,,677,580,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_260.jpg,Z_260,,946,580,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_260.jpg,Z_260,,1214,580,,,Z_260,Z_260,,,,,,,,,Open,,,68.6
Z_260.jpg,Z_260,,1483,580,,,Z_260,Z_260,,,,,,,,,Open,,,71.3
Z_260.jpg,Z_260,,1752,580,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_260.jpg,Z_260,,2021,580,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_260.jpg,Z_260,,139,963,,,Z_260,Z_260,,,,,,,,,Open,,,68.4
Z_260.jpg,Z_260,,408,963,,,Z_260,Z_260,,,,,,,,,Open,,,59.6
Z_260.jpg,Z_260,,677,963,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_260.jpg,Z_260,,946,963,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_260.jpg,Z_260,,1214,963,,,Z_260,Z_260,,,,,,,,,Open,,,49.2
Z_260.jpg,Z_260,,1483,963,,,Z_260,Z_260,,,,,,,,,Open,,,52.9
Z_260.jpg,Z_260,,1752,963,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_260.jpg,Z_260,,2021,963,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_260.jpg,Z_260,,139,1346,,,Z_260,Z_260,,,,,,,,,Open,,,56.1
Z_260.jpg,Z_260,,408,1346,,,Z_260,Z_260,,,,,,,,,Open,,,45
Z_260.jpg,Z_260,,677,1346,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_260.jpg,Z_260,,946,1346,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_260.jpg,Z_260,,1214,1346,,,Z_260,Z_260,,,,,,,,,Open,,,30
Z_260.jpg,Z_260,,1483,1346,,,Z_260,Z_260,,,,,,,,,Open,,,35.7
Z_260.jpg,Z_260,,1752,1346,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_260.jpg,Z_260,,2021,1346,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_260.jpg,Z_260,,139,1729,,,Z_260,Z_260,,,,,,,,,Open,,,48.9
Z_260.jpg,Z_260,,408,1729,,,Z_260,Z_260,,,,,,,,,Open,,,35.6
Z_260.jpg,Z_260,,677,1729,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_260.jpg,Z_260,,946,1729,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_260.jpg,Z_260,,1214,1729,,,Z_260,Z_260,,,,,,,,,Open,,,11.9
Z_260.jpg,Z_260,,1483,1729,,,Z_260,Z_260,,,,,,,,,Open,,,22.7
Z_260.jpg,Z_260,,1752,1729,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_260.jpg,Z_260,,2021,1729,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_260.jpg,Z_260,,139,2112,,,Z_260,Z_260,,,,,,,,,Open,,,48.9
Z_260.jpg,Z_260,,408,2112,,,Z_260,Z_260,,,,,,,,,Open,,,35.6
Z_260.jpg,Z_260,,677,2112,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_260.jpg,Z_260,,946,2112,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_260.jpg,Z_260,,1214,2112,,,Z_260,Z_260,,,,,,,,,Open,,,11.9
Z_260.jpg,Z_260,,1483,2112,,,Z_260,Z_260,,,,,,,,,Open,,,22.7
Z_260.jpg,Z_260,,1752,2112,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_260.jpg,Z_260,,2021,2112,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_260.jpg,Z_260,,139,2495,,,Z_260,Z_260,,,,,,,,,Open,,,56.1
Z_260.jpg,Z_260,,408,2495,,,Z_260,Z_260,,,,,,,,,Open,,,45
Z_260.jpg,Z_260,,677,2495,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_260.jpg,Z_260,,946,2495,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_260.jpg,Z_260,,1214,2495,,,Z_260,Z_260,,,,,,,,,Open,,,30
Z_260.jpg,Z_260,,1483,2495,,,Z_260,Z_260,,,,,,,,,Open,,,35.7
Z_260.jpg,Z_260,,1752,2495,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_260.jpg,Z_260,,2021,2495,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_260.jpg,Z_260,,139,2878,,,Z_260,Z_260,,,,,,,,,Open,,,68.4
Z_260.jpg,Z_260,,408,2878,,,Z_260,Z_260,,,,,,,,,Open,,,59.6
Z_260.jpg,Z_260,,677,2878,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_260.jpg,Z_260,,946,2878,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_260.jpg,Z_260,,1214,2878,,,Z_260,Z_260,,,,,,,,,Open,,,49.2
Z_260.jpg,Z_260,,1483,2878,,,Z_260,Z_260,,,,,,,,,Open,,,52.9
Z_260.jpg,Z_260,,1752,2878,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_260.jpg,Z_260,,2021,2878,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_260.jpg,Z_260,,139,3261,,,Z_260,Z_260,,,,,,,,,Open,,,83.4
Z_260.jpg,Z_260,,408,3261,,,Z_260,Z_260,,,,,,,,,Open,,,76.4
Z_260.jpg,Z_260,,677,3261,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_260.jpg,Z_260,,946,3261,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_260.jpg,Z_260,,1214,3261,,,Z_260,Z_260,,,,,,,,,Open,,,68.6
Z_260.jpg,Z_260,,1483,3261,,,Z_260,Z_260,,,,,,,,,Open,,,71.3
Z_260.jpg,Z_260,,1752,3261,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_260.jpg,Z_260,,2021,3261,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_260.jpg,Z_260,,139,3644,,,Z_260,Z_260,,,,,,,,,Open,,,100
Z_260.jpg,Z_260,,408,3644,,,Z_260,Z_260,,,,,,,,,Open,,,94.2
Z_260.jpg,Z_260,,677,3644,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_260.jpg,Z_260,,946,3644,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_260.jpg,Z_260,,1214,3644,,,Z_260,Z_260,,,,,,,,,Open,,,88
Z_260.jpg,Z_260,,1483,3644,,,Z_260,Z_260,,,,,,,,,Open,,,90.1
Z_260.jpg,Z_260,,1752,3644,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_260.jpg,Z_260,,2021,3644,,,Z_260,Z_260,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,100
Z_261.jpg,Z_261,,139,197,,,Z_261,Z_261,,,,,,,,,Open,,,100
Z_261.jpg,Z_261,,408,197,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_261.jpg,Z_261,,677,197,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_261.jpg,Z_261,,946,197,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_261.jpg,Z_261,,1214,197,,,Z_261,Z_261,,,,,,,,,Open,,,88
Z_261.jpg,Z_261,,1483,197,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_261.jpg,Z_261,,1752,197,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_261.jpg,Z_261,,2021,197,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,100
Z_261.jpg,Z_261,,139,580,,,Z_261,Z_261,,,,,,,,,Open,,,83.4
Z_261.jpg,Z_261,,408,580,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_261.jpg,Z_261,,677,580,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_261.jpg,Z_261,,946,580,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_261.jpg,Z_261,,1214,580,,,Z_261,Z_261,,,,,,,,,Open,2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope,,68.6
Z_261.jpg,Z_261,,1483,580,,,Z_261,Z_261,,,,,,,,,Open,2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope,,71.3
Z_261.jpg,Z_261,,1752,580,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_261.jpg,Z_261,,2021,580,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_261.jpg,Z_261,,139,963,,,Z_261,Z_261,,,,,,,,,Open,,,68.4
Z_261.jpg,Z_261,,408,963,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_261.jpg,Z_261,,677,963,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_261.jpg,Z_261,,946,963,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_261.jpg,Z_261,,1214,963,,,Z_261,Z_261,,,,,,,,,Open,2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope,,49.2
Z_261.jpg,Z_261,,1483,963,,,Z_261,Z_261,,,,,,,,,Open,2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope,,52.9
Z_261.jpg,Z_261,,1752,963,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_261.jpg,Z_261,,2021,963,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_261.jpg,Z_261,,139,1346,,,Z_261,Z_261,,,,,,,,,Open,,,56.1
Z_261.jpg,Z_261,,408,1346,,,Z_261,Z_261,,,,,,,,,Open,,,45
Z_261.jpg,Z_261,,677,1346,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_261.jpg,Z_261,,946,1346,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_261.jpg,Z_261,,1214,1346,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_261.jpg,Z_261,,1483,1346,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_261.jpg,Z_261,,1752,1346,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_261.jpg,Z_261,,2021,1346,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_261.jpg,Z_261,,139,1729,,,Z_261,Z_261,,,,,,,,,Open,,,48.9
Z_261.jpg,Z_261,,408,1729,,,Z_261,Z_261,,,,,,,,,Open,,,35.6
Z_261.jpg,Z_261,,677,1729,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_261.jpg,Z_261,,946,1729,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_261.jpg,Z_261,,1214,1729,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_261.jpg,Z_261,,1483,1729,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_261.jpg,Z_261,,1752,1729,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_261.jpg,Z_261,,2021,1729,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_261.jpg,Z_261,,139,2112,,,Z_261,Z_261,,,,,,,,,Open,,,48.9
Z_261.jpg,Z_261,,408,2112,,,Z_261,Z_261,,,,,,,,,Open,,,35.6
Z_261.jpg,Z_261,,677,2112,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_261.jpg,Z_261,,946,2112,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_261.jpg,Z_261,,1214,2112,,,Z_261,Z_261,,,,,,,,,Open,,,11.9
Z_261.jpg,Z_261,,1483,2112,,,Z_261,Z_261,,,,,,,,,Open,,,22.7
Z_261.jpg,Z_261,,1752,2112,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_261.jpg,Z_261,,2021,2112,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_261.jpg,Z_261,,139,2495,,,Z_261,Z_261,,,,,,,,,Open,,,56.1
Z_261.jpg,Z_261,,408,2495,,,Z_261,Z_261,,,,,,,,,Open,,,45
Z_261.jpg,Z_261,,677,2495,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_261.jpg,Z_261,,946,2495,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_261.jpg,Z_261,,1214,2495,,,Z_261,Z_261,,,,,,,,,Open,,,30
Z_261.jpg,Z_261,,1483,2495,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_261.jpg,Z_261,,1752,2495,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_261.jpg,Z_261,,2021,2495,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_261.jpg,Z_261,,139,2878,,,Z_261,Z_261,,,,,,,,,Open,,,68.4
Z_261.jpg,Z_261,,408,2878,,,Z_261,Z_261,,,,,,,,,Open,,,59.6
Z_261.jpg,Z_261,,677,2878,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_261.jpg,Z_261,,946,2878,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_261.jpg,Z_261,,1214,2878,,,Z_261,Z_261,,,,,,,,,Open,,,49.2
Z_261.jpg,Z_261,,1483,2878,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_261.jpg,Z_261,,1752,2878,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_261.jpg,Z_261,,2021,2878,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_261.jpg,Z_261,,139,3261,,,Z_261,Z_261,,,,,,,,,Open,,,83.4
Z_261.jpg,Z_261,,408,3261,,,Z_261,Z_261,,,,,,,,,Open,,,76.4
Z_261.jpg,Z_261,,677,3261,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_261.jpg,Z_261,,946,3261,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_261.jpg,Z_261,,1214,3261,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_261.jpg,Z_261,,1483,3261,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_261.jpg,Z_261,,1752,3261,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_261.jpg,Z_261,,2021,3261,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_261.jpg,Z_261,,139,3644,,,Z_261,Z_261,,,,,,,,,Open,,,100
Z_261.jpg,Z_261,,408,3644,,,Z_261,Z_261,,,,,,,,,Open,,,94.2
Z_261.jpg,Z_261,,677,3644,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_261.jpg,Z_261,,946,3644,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_261.jpg,Z_261,,1214,3644,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_261.jpg,Z_261,,1483,3644,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_261.jpg,Z_261,,1752,3644,,,Z_261,Z_261,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
